Timestamp,Pressure (psi),Temperature (°C),Oil Flow (L/min),Vibration (mm/s),Power Status,Oil Level (%),Tool RPM (rpm),Machine Status,Current (A)
29-09-2023 01:38,1009.8,309.8,39.8,10.8,ON,79.8,3598,NotRunning,109.8
29-09-2023 01:39,1009.9,309.9,39.9,10.9,ON,79.9,3599,NotRunning,109.9
29-09-2023 01:40,1010.0,310.0,40.0,11.0,ON,80.0,3600,NotRunning,110.0
29-09-2023 01:41,1010.1,310.1,40.1,11.1,ON,80.1,3601,NotRunning,110.1
29-09-2023 01:42,1010.2,310.2,40.2,11.2,ON,80.2,3602,NotRunning,110.2
29-09-2023 01:43,1010.3,310.3,40.3,11.3,ON,80.3,3603,NotRunning,110.3
29-09-2023 01:44,1010.4,310.4,40.4,11.4,ON,80.4,3604,NotRunning,110.4
29-09-2023 01:45,1010.5,310.5,40.5,11.5,ON,80.5,3605,NotRunning,110.5
29-09-2023 01:46,1010.6,310.6,40.6,11.6,ON,80.6,3606,NotRunning,110.6
29-09-2023 01:47,1010.7,310.7,40.7,11.7,ON,80.7,3607,NotRunning,110.7
29-09-2023 01:48,1010.8,310.8,40.8,11.8,ON,80.8,3608,NotRunning,110.8
29-09-2023 01:49,1010.9,310.9,40.9,11.9,ON,80.9,3609,NotRunning,110.9
29-09-2023 01:50,1011.0,311.0,41.0,12.0,ON,81.0,3610,NotRunning,111.0
29-09-2023 01:51,1011.1,311.1,41.1,12.1,ON,81.1,3611,NotRunning,111.1
29-09-2023 01:52,1011.2,311.2,41.2,12.2,ON,81.2,3612,NotRunning,111.2
29-09-2023 01:53,1011.3,311.3,41.3,12.3,ON,81.3,3613,NotRunning,111.3
29-09-2023 01:54,1011.4,311.4,41.4,12.4,ON,81.4,3614,NotRunning,111.4
29-09-2023 01:55,1011.5,311.5,41.5,12.5,ON,81.5,3615,NotRunning,111.5
29-09-2023 01:56,1011.6,311.6,41.6,12.6,ON,81.6,3616,NotRunning,111.6
29-09-2023 01:57,1011.7,311.7,41.7,12.7,ON,81.7,3617,NotRunning,111.7
29-09-2023 01:58,1011.8,311.8,41.8,12.8,ON,81.8,3618,NotRunning,111.8
29-09-2023 01:59,1011.9,311.9,41.9,12.9,ON,81.9,3619,NotRunning,111.9
29-09-2023 02:00,1012.0,312.0,42.0,13.0,ON,82.0,3620,NotRunning,112.0
29-09-2023 02:01,1012.1,312.1,42.1,13.1,ON,82.1,3621,NotRunning,112.1
29-09-2023 02:02,1012.2,312.2,42.2,13.2,ON,82.2,3622,NotRunning,112.2
29-09-2023 02:03,1012.3,312.3,42.3,13.3,ON,82.3,3623,NotRunning,112.3
29-09-2023 02:04,1012.4,312.4,42.4,13.4,ON,82.4,3624,NotRunning,112.4
29-09-2023 02:05,1012.5,312.5,42.5,13.5,ON,82.5,3625,NotRunning,112.5
29-09-2023 02:06,1012.6,312.6,42.6,13.6,ON,82.6,3626,NotRunning,112.6
29-09-2023 02:07,1012.7,312.7,42.7,13.7,ON,82.7,3627,NotRunning,112.7
29-09-2023 02:08,1012.8,312.8,42.8,13.8,ON,82.8,3628,NotRunning,112.8
29-09-2023 02:09,1012.9,312.9,42.9,13.9,ON,82.9,3629,NotRunning,112.9
29-09-2023 02:10,1013.0,313.0,43.0,14.0,ON,83.0,3630,NotRunning,113.0
29-09-2023 02:11,1013.1,313.1,43.1,14.1,ON,83.1,3631,NotRunning,113.1
29-09-2023 02:12,1013.2,313.2,43.2,14.2,ON,83.2,3632,NotRunning,113.2
29-09-2023 02:13,1013.3,313.3,43.3,14.3,ON,83.3,3633,NotRunning,113.3
29-09-2023 02:14,1013.4,313.4,43.4,14.4,ON,83.4,3634,NotRunning,113.4
29-09-2023 02:15,1013.5,313.5,43.5,14.5,ON,83.5,3635,NotRunning,113.5
29-09-2023 02:16,1013.6,313.6,43.6,14.6,ON,83.6,3636,NotRunning,113.6
29-09-2023 02:17,1013.7,313.7,43.7,14.7,ON,83.7,3637,NotRunning,113.7
29-09-2023 02:18,1013.8,313.8,43.8,14.8,ON,83.8,3638,NotRunning,113.8
29-09-2023 02:19,1013.9,313.9,43.9,14.9,ON,83.9,3639,NotRunning,113.9
29-09-2023 02:20,1014.0,314.0,44.0,15.0,ON,84.0,3640,NotRunning,114.0
29-09-2023 02:21,1014.1,314.1,44.1,15.1,ON,84.1,3641,NotRunning,114.1
29-09-2023 02:22,1014.2,314.2,44.2,15.2,ON,84.2,3642,NotRunning,114.2
29-09-2023 02:23,1014.3,314.3,44.3,15.3,ON,84.3,3643,NotRunning,114.3
29-09-2023 02:24,1014.4,314.4,44.4,15.4,ON,84.4,3644,NotRunning,114.4
29-09-2023 02:25,1014.5,314.5,44.5,15.5,ON,84.5,3645,NotRunning,114.5
29-09-2023 02:26,1014.6,314.6,44.6,15.6,ON,84.6,3646,NotRunning,114.6
29-09-2023 02:27,1014.7,314.7,44.7,15.7,ON,84.7,3647,NotRunning,114.7
29-09-2023 02:28,1014.8,314.8,44.8,15.8,ON,84.8,3648,NotRunning,114.8
29-09-2023 02:29,1014.9,314.9,44.9,15.9,ON,84.9,3649,NotRunning,114.9
29-09-2023 02:30,1015.0,315.0,45.0,16.0,ON,85.0,3650,NotRunning,115.0
29-09-2023 02:31,1015.1,315.1,45.1,16.1,ON,85.1,3651,NotRunning,115.1
29-09-2023 02:32,1015.2,315.2,45.2,16.2,ON,85.2,3652,NotRunning,115.2
29-09-2023 02:33,1015.3,315.3,45.3,16.3,ON,85.3,3653,NotRunning,115.3
29-09-2023 02:34,1015.4,315.4,45.4,16.4,ON,85.4,3654,NotRunning,115.4
29-09-2023 02:35,1015.5,315.5,45.5,16.5,ON,85.5,3655,NotRunning,115.5
29-09-2023 02:36,1015.6,315.6,45.6,16.6,ON,85.6,3656,NotRunning,115.6
29-09-2023 02:37,1015.7,315.7,45.7,16.7,ON,85.7,3657,NotRunning,115.7
29-09-2023 02:38,1015.8,315.8,45.8,16.8,ON,85.8,3658,NotRunning,115.8
29-09-2023 02:39,1015.9,315.9,45.9,16.9,ON,85.9,3659,NotRunning,115.9
29-09-2023 02:40,1016.0,316.0,46.0,17.0,ON,86.0,3660,NotRunning,116.0
29-09-2023 02:41,1016.1,316.1,46.1,17.1,ON,86.1,3661,NotRunning,116.1
29-09-2023 02:42,1016.2,316.2,46.2,17.2,ON,86.2,3662,NotRunning,116.2
29-09-2023 02:43,1016.3,316.3,46.3,17.3,ON,86.3,3663,NotRunning,116.3
29-09-2023 02:44,1016.4,316.4,46.4,17.4,ON,86.4,3664,NotRunning,116.4
29-09-2023 02:45,1016.5,316.5,46.5,17.5,ON,86.5,3665,NotRunning,116.5
29-09-2023 02:46,1016.6,316.6,46.6,17.6,ON,86.6,3666,NotRunning,116.6
29-09-2023 02:47,1016.7,316.7,46.7,17.7,ON,86.7,3667,NotRunning,116.7
29-09-2023 02:48,1016.8,316.8,46.8,17.8,ON,86.8,3668,NotRunning,116.8
29-09-2023 02:49,1016.9,316.9,46.9,17.9,ON,86.9,3669,NotRunning,116.9
29-09-2023 02:50,1017.0,317.0,47.0,18.0,ON,87.0,3670,NotRunning,117.0
29-09-2023 02:51,1017.1,317.1,47.1,18.1,ON,87.1,3671,NotRunning,117.1
29-09-2023 02:52,1017.2,317.2,47.2,18.2,ON,87.2,3672,NotRunning,117.2
29-09-2023 02:53,1017.3,317.3,47.3,18.3,ON,87.3,3673,NotRunning,117.3
29-09-2023 02:54,1017.4,317.4,47.4,18.4,ON,87.4,3674,NotRunning,117.4
29-09-2023 02:55,1017.5,317.5,47.5,18.5,ON,87.5,3675,NotRunning,117.5
29-09-2023 02:56,1017.6,317.6,47.6,18.6,ON,87.6,3676,NotRunning,117.6
29-09-2023 02:57,1017.7,317.7,47.7,18.7,ON,87.7,3677,NotRunning,117.7
29-09-2023 02:58,1017.8,317.8,47.8,18.8,ON,87.8,3678,NotRunning,117.8
29-09-2023 02:59,1017.9,317.9,47.9,18.9,ON,87.9,3679,NotRunning,117.9
29-09-2023 03:00,1018.0,318.0,48.0,19.0,ON,88.0,3680,NotRunning,118.0
29-09-2023 03:01,1018.1,318.1,48.1,19.1,ON,88.1,3681,NotRunning,118.1
29-09-2023 03:02,1018.2,318.2,48.2,19.2,ON,88.2,3682,NotRunning,118.2
29-09-2023 03:03,1018.3,318.3,48.3,19.3,ON,88.3,3683,NotRunning,118.3
29-09-2023 03:04,1018.4,318.4,48.4,19.4,ON,88.4,3684,NotRunning,118.4
29-09-2023 03:05,1018.5,318.5,48.5,19.5,ON,88.5,3685,NotRunning,118.5
29-09-2023 03:06,1018.6,318.6,48.6,19.6,ON,88.6,3686,NotRunning,118.6
29-09-2023 03:07,1018.7,318.7,48.7,19.7,ON,88.7,3687,NotRunning,118.7
29-09-2023 03:08,1018.8,318.8,48.8,19.8,ON,88.8,3688,NotRunning,118.8
29-09-2023 03:09,1018.9,318.9,48.9,19.9,ON,88.9,3689,NotRunning,118.9
29-09-2023 03:10,1019.0,319.0,49.0,20.0,ON,89.0,3690,NotRunning,119.0
29-09-2023 03:11,1019.1,319.1,49.1,20.1,ON,89.1,3691,NotRunning,119.1
29-09-2023 03:12,1019.2,319.2,49.2,20.2,ON,89.2,3692,NotRunning,119.2
29-09-2023 03:13,1019.3,319.3,49.3,20.3,ON,89.3,3693,NotRunning,119.3
29-09-2023 03:14,1019.4,319.4,49.4,20.4,ON,89.4,3694,NotRunning,119.4
29-09-2023 03:15,1019.5,319.5,49.5,20.5,ON,89.5,3695,NotRunning,119.5
29-09-2023 03:16,1019.6,319.6,49.6,20.6,ON,89.6,3696,NotRunning,119.6
29-09-2023 03:17,1019.7,319.7,49.7,20.7,ON,89.7,3697,NotRunning,119.7
29-09-2023 03:18,1019.8,319.8,49.8,20.8,ON,89.8,3698,NotRunning,119.8
29-09-2023 03:19,1019.9,319.9,49.9,20.9,ON,89.9,3699,NotRunning,119.9
29-09-2023 03:20,1020.0,320.0,50.0,21.0,ON,90.0,3700,NotRunning,120.0
29-09-2023 03:21,1020.1,320.1,50.1,21.1,ON,90.1,3701,NotRunning,120.1
29-09-2023 03:22,1020.2,320.2,50.2,21.2,ON,90.2,3702,NotRunning,120.2
29-09-2023 03:23,1020.3,320.3,50.3,21.3,ON,90.3,3703,NotRunning,120.3
29-09-2023 03:24,1020.4,320.4,50.4,21.4,ON,90.4,3704,NotRunning,120.4
29-09-2023 03:25,1020.5,320.5,50.5,21.5,ON,90.5,3705,NotRunning,120.5
29-09-2023 03:26,1020.6,320.6,50.6,21.6,ON,90.6,3706,NotRunning,120.6
29-09-2023 03:27,1020.7,320.7,50.7,21.7,ON,90.7,3707,NotRunning,120.7
29-09-2023 03:28,1020.8,320.8,50.8,21.8,ON,90.8,3708,NotRunning,120.8
29-09-2023 03:29,1020.9,320.9,50.9,21.9,ON,90.9,3709,NotRunning,120.9
29-09-2023 03:30,1021.0,321.0,51.0,22.0,ON,91.0,3710,NotRunning,121.0
29-09-2023 03:31,1021.1,321.1,51.1,22.1,ON,91.1,3711,NotRunning,121.1
29-09-2023 03:32,1021.2,321.2,51.2,22.2,ON,91.2,3712,NotRunning,121.2
29-09-2023 03:33,1021.3,321.3,51.3,22.3,ON,91.3,3713,NotRunning,121.3
29-09-2023 03:34,1021.4,321.4,51.4,22.4,ON,91.4,3714,NotRunning,121.4
29-09-2023 03:35,1021.5,321.5,51.5,22.5,ON,91.5,3715,NotRunning,121.5
29-09-2023 03:36,1021.6,321.6,51.6,22.6,ON,91.6,3716,NotRunning,121.6
29-09-2023 03:37,1021.7,321.7,51.7,22.7,ON,91.7,3717,NotRunning,121.7
29-09-2023 03:38,1021.8,321.8,51.8,22.8,ON,91.8,3718,NotRunning,121.8
29-09-2023 03:39,1021.9,321.9,51.9,22.9,ON,91.9,3719,NotRunning,121.9
29-09-2023 03:40,1022.0,322.0,52.0,23.0,ON,92.0,3720,NotRunning,122.0
29-09-2023 03:41,1022.1,322.1,52.1,23.1,ON,92.1,3721,NotRunning,122.1
29-09-2023 03:42,1022.2,322.2,52.2,23.2,ON,92.2,3722,NotRunning,122.2
29-09-2023 03:43,1022.3,322.3,52.3,23.3,ON,92.3,3723,NotRunning,122.3
29-09-2023 03:44,1022.4,322.4,52.4,23.4,ON,92.4,3724,NotRunning,122.4
29-09-2023 03:45,1022.5,322.5,52.5,23.5,ON,92.5,3725,NotRunning,122.5
29-09-2023 03:46,1022.6,322.6,52.6,23.6,ON,92.6,3726,NotRunning,122.6
29-09-2023 03:47,1022.7,322.7,52.7,23.7,ON,92.7,3727,NotRunning,122.7
29-09-2023 03:48,1022.8,322.8,52.8,23.8,ON,92.8,3728,NotRunning,122.8
29-09-2023 03:49,1022.9,322.9,52.9,23.9,ON,92.9,3729,NotRunning,122.9
29-09-2023 03:50,1023.0,323.0,53.0,24.0,ON,93.0,3730,NotRunning,123.0
29-09-2023 03:51,1023.1,323.1,53.1,24.1,ON,93.1,3731,NotRunning,123.1
29-09-2023 03:52,1023.2,323.2,53.2,24.2,ON,93.2,3732,NotRunning,123.2
29-09-2023 03:53,1023.3,323.3,53.3,24.3,ON,93.3,3733,NotRunning,123.3
29-09-2023 03:54,1023.4,323.4,53.4,24.4,ON,93.4,3734,NotRunning,123.4
29-09-2023 03:55,1023.5,323.5,53.5,24.5,ON,93.5,3735,NotRunning,123.5
29-09-2023 03:56,1023.6,323.6,53.6,24.6,ON,93.6,3736,NotRunning,123.6
29-09-2023 03:57,1023.7,323.7,53.7,24.7,ON,93.7,3737,NotRunning,123.7
29-09-2023 03:58,1023.8,323.8,53.8,24.8,ON,93.8,3738,NotRunning,123.8
29-09-2023 03:59,1023.9,323.9,53.9,24.9,ON,93.9,3739,NotRunning,123.9
29-09-2023 04:00,1024.0,324.0,54.0,25.0,ON,94.0,3740,NotRunning,124.0
29-09-2023 04:01,1024.1,324.1,54.1,25.1,ON,94.1,3741,NotRunning,124.1
29-09-2023 04:02,1024.2,324.2,54.2,25.2,ON,94.2,3742,NotRunning,124.2
29-09-2023 04:03,1024.3,324.3,54.3,25.3,ON,94.3,3743,NotRunning,124.3
29-09-2023 04:04,1024.4,324.4,54.4,25.4,ON,94.4,3744,NotRunning,124.4
29-09-2023 04:05,1024.5,324.5,54.5,25.5,ON,94.5,3745,NotRunning,124.5
29-09-2023 04:06,1024.6,324.6,54.6,25.6,ON,94.6,3746,NotRunning,124.6
29-09-2023 04:07,1024.7,324.7,54.7,25.7,ON,94.7,3747,NotRunning,124.7
29-09-2023 04:08,1024.8,324.8,54.8,25.8,ON,94.8,3748,NotRunning,124.8
29-09-2023 04:09,1024.9,324.9,54.9,25.9,ON,94.9,3749,NotRunning,124.9
29-09-2023 04:10,1025.0,325.0,55.0,26.0,ON,95.0,3750,NotRunning,125.0
29-09-2023 04:11,1025.1,325.1,55.1,26.1,ON,95.1,3751,NotRunning,125.1
29-09-2023 04:12,1025.2,325.2,55.2,26.2,ON,95.2,3752,NotRunning,125.2
29-09-2023 04:13,1025.3,325.3,55.3,26.3,ON,95.3,3753,NotRunning,125.3
29-09-2023 04:14,1025.4,325.4,55.4,26.4,ON,95.4,3754,NotRunning,125.4
29-09-2023 04:15,1025.5,325.5,55.5,26.5,ON,95.5,3755,NotRunning,125.5
29-09-2023 04:16,1025.6,325.6,55.6,26.6,ON,95.6,3756,NotRunning,125.6
29-09-2023 04:17,1025.7,325.7,55.7,26.7,ON,95.7,3757,NotRunning,125.7
29-09-2023 04:18,1025.8,325.8,55.8,26.8,ON,95.8,3758,NotRunning,125.8
29-09-2023 04:19,1025.9,325.9,55.9,26.9,ON,95.9,3759,NotRunning,125.9
29-09-2023 04:20,1026.0,326.0,56.0,27.0,ON,96.0,3760,NotRunning,126.0
29-09-2023 04:21,1026.1,326.1,56.1,27.1,ON,96.1,3761,NotRunning,126.1
29-09-2023 04:22,1026.2,326.2,56.2,27.2,ON,96.2,3762,NotRunning,126.2
29-09-2023 04:23,1026.3,326.3,56.3,27.3,ON,96.3,3763,NotRunning,126.3
29-09-2023 04:24,1026.4,326.4,56.4,27.4,ON,96.4,3764,NotRunning,126.4
29-09-2023 04:25,1026.5,326.5,56.5,27.5,ON,96.5,3765,NotRunning,126.5
29-09-2023 04:26,1026.6,326.6,56.6,27.6,ON,96.6,3766,NotRunning,126.6
29-09-2023 04:27,1026.7,326.7,56.7,27.7,ON,96.7,3767,NotRunning,126.7
29-09-2023 04:28,1026.8,326.8,56.8,27.8,ON,96.8,3768,NotRunning,126.8
29-09-2023 04:29,1026.9,326.9,56.9,27.9,ON,96.9,3769,NotRunning,126.9
29-09-2023 04:30,1027.0,327.0,57.0,28.0,ON,97.0,3770,NotRunning,127.0
29-09-2023 04:31,1027.1,327.1,57.1,28.1,ON,97.1,3771,NotRunning,127.1
29-09-2023 04:32,1027.2,327.2,57.2,28.2,ON,97.2,3772,NotRunning,127.2
29-09-2023 04:33,1027.3,327.3,57.3,28.3,ON,97.3,3773,NotRunning,127.3
29-09-2023 04:34,1027.4,327.4,57.4,28.4,ON,97.4,3774,NotRunning,127.4
29-09-2023 04:35,1027.5,327.5,57.5,28.5,ON,97.5,3775,NotRunning,127.5
29-09-2023 04:36,1027.6,327.6,57.6,28.6,ON,97.6,3776,NotRunning,127.6
29-09-2023 04:37,1027.7,327.7,57.7,28.7,ON,97.7,3777,NotRunning,127.7
29-09-2023 04:38,1027.8,327.8,57.8,28.8,ON,97.8,3778,NotRunning,127.8
29-09-2023 04:39,1027.9,327.9,57.9,28.9,ON,97.9,3779,NotRunning,127.9
29-09-2023 04:40,1028.0,328.0,58.0,29.0,ON,98.0,3780,NotRunning,128.0
29-09-2023 04:41,1028.1,328.1,58.1,29.1,ON,98.1,3781,NotRunning,128.1
29-09-2023 04:42,1028.2,328.2,58.2,29.2,ON,98.2,3782,NotRunning,128.2
29-09-2023 04:43,1028.3,328.3,58.3,29.3,ON,98.3,3783,NotRunning,128.3
29-09-2023 04:44,1028.4,328.4,58.4,29.4,ON,98.4,3784,NotRunning,128.4
29-09-2023 04:45,1028.5,328.5,58.5,29.5,ON,98.5,3785,NotRunning,128.5
29-09-2023 04:46,1028.6,328.6,58.6,29.6,ON,98.6,3786,NotRunning,128.6
29-09-2023 04:47,1028.7,328.7,58.7,29.7,ON,98.7,3787,NotRunning,128.7
29-09-2023 04:48,1028.8,328.8,58.8,29.8,ON,98.8,3788,NotRunning,128.8
29-09-2023 04:49,1028.9,328.9,58.9,29.9,ON,98.9,3789,NotRunning,128.9
29-09-2023 04:50,1029.0,329.0,59.0,30.0,ON,99.0,3790,NotRunning,129.0
29-09-2023 04:51,1029.1,329.1,59.1,30.1,ON,99.1,3791,NotRunning,129.1
29-09-2023 04:52,1029.2,329.2,59.2,30.2,ON,99.2,3792,NotRunning,129.2
29-09-2023 04:53,1029.3,329.3,59.3,30.3,ON,99.3,3793,NotRunning,129.3
29-09-2023 04:54,1029.4,329.4,59.4,30.4,ON,99.4,3794,NotRunning,129.4
29-09-2023 04:55,1029.5,329.5,59.5,30.5,ON,99.5,3795,NotRunning,129.5
29-09-2023 04:56,1029.6,329.6,59.6,30.6,ON,99.6,3796,NotRunning,129.6
29-09-2023 04:57,1029.7,329.7,59.7,30.7,ON,99.7,3797,NotRunning,129.7
29-09-2023 04:58,1029.8,329.8,59.8,30.8,ON,99.8,3798,NotRunning,129.8
29-09-2023 04:59,1029.9,329.9,59.9,30.9,ON,99.9,3799,NotRunning,129.9
29-09-2023 05:00,1030.0,330.0,60.0,31.0,ON,100.0,3800,NotRunning,130.0
29-09-2023 05:01,1030.1,330.1,60.1,31.1,ON,100.1,3801,NotRunning,130.1
29-09-2023 05:02,1030.2,330.2,60.2,31.2,ON,100.2,3802,NotRunning,130.2
29-09-2023 05:03,1030.3,330.3,60.3,31.3,ON,100.3,3803,NotRunning,130.3
29-09-2023 05:04,1030.4,330.4,60.4,31.4,ON,100.4,3804,NotRunning,130.4
29-09-2023 05:05,1030.5,330.5,60.5,31.5,ON,100.5,3805,NotRunning,130.5
29-09-2023 05:06,1030.6,330.6,60.6,31.6,ON,100.6,3806,NotRunning,130.6
29-09-2023 05:07,1030.7,330.7,60.7,31.7,ON,100.7,3807,NotRunning,130.7
29-09-2023 05:08,1030.8,330.8,60.8,31.8,ON,100.8,3808,NotRunning,130.8
29-09-2023 05:09,1030.9,330.9,60.9,31.9,ON,100.9,3809,NotRunning,130.9
29-09-2023 05:10,1031.0,331.0,61.0,32.0,ON,101.0,3810,NotRunning,131.0
29-09-2023 05:11,1031.1,331.1,61.1,32.1,ON,101.1,3811,NotRunning,131.1
29-09-2023 05:12,1031.2,331.2,61.2,32.2,ON,101.2,3812,NotRunning,131.2
29-09-2023 05:13,1031.3,331.3,61.3,32.3,ON,101.3,3813,NotRunning,131.3
29-09-2023 05:14,1031.4,331.4,61.4,32.4,ON,101.4,3814,NotRunning,131.4
29-09-2023 05:15,1031.5,331.5,61.5,32.5,ON,101.5,3815,NotRunning,131.5
29-09-2023 05:16,1031.6,331.6,61.6,32.6,ON,101.6,3816,NotRunning,131.6
29-09-2023 05:17,1031.7,331.7,61.7,32.7,ON,101.7,3817,NotRunning,131.7
29-09-2023 05:18,1031.8,331.8,61.8,32.8,ON,101.8,3818,NotRunning,131.8
29-09-2023 05:19,1031.9,331.9,61.9,32.9,ON,101.9,3819,NotRunning,131.9
29-09-2023 05:20,1032.0,332.0,62.0,33.0,ON,102.0,3820,NotRunning,132.0
29-09-2023 05:21,1032.1,332.1,62.1,33.1,ON,102.1,3821,NotRunning,132.1
29-09-2023 05:22,1032.2,332.2,62.2,33.2,ON,102.2,3822,NotRunning,132.2
29-09-2023 05:23,1032.3,332.3,62.3,33.3,ON,102.3,3823,NotRunning,132.3
29-09-2023 05:24,1032.4,332.4,62.4,33.4,ON,102.4,3824,NotRunning,132.4
29-09-2023 05:25,1032.5,332.5,62.5,33.5,ON,102.5,3825,NotRunning,132.5
29-09-2023 05:26,1032.6,332.6,62.6,33.6,ON,102.6,3826,NotRunning,132.6
29-09-2023 05:27,1032.7,332.7,62.7,33.7,ON,102.7,3827,NotRunning,132.7
29-09-2023 05:28,1032.8,332.8,62.8,33.8,ON,102.8,3828,NotRunning,132.8
29-09-2023 05:29,1032.9,332.9,62.9,33.9,ON,102.9,3829,NotRunning,132.9
29-09-2023 05:30,1033.0,333.0,63.0,34.0,ON,103.0,3830,NotRunning,133.0
29-09-2023 05:31,1033.1,333.1,63.1,34.1,ON,103.1,3831,NotRunning,133.1
29-09-2023 05:32,1033.2,333.2,63.2,34.2,ON,103.2,3832,NotRunning,133.2
29-09-2023 05:33,1033.3,333.3,63.3,34.3,ON,103.3,3833,NotRunning,133.3
29-09-2023 05:34,1033.4,333.4,63.4,34.4,ON,103.4,3834,NotRunning,133.4
29-09-2023 05:35,1033.5,333.5,63.5,34.5,ON,103.5,3835,NotRunning,133.5
29-09-2023 05:36,1033.6,333.6,63.6,34.6,ON,103.6,3836,NotRunning,133.6
29-09-2023 05:37,1033.7,333.7,63.7,34.7,ON,103.7,3837,NotRunning,133.7
29-09-2023 05:38,1033.8,333.8,63.8,34.8,ON,103.8,3838,NotRunning,133.8
29-09-2023 05:39,1033.9,333.9,63.9,34.9,ON,103.9,3839,NotRunning,133.9
29-09-2023 05:40,1034.0,334.0,64.0,35.0,ON,104.0,3840,NotRunning,134.0
29-09-2023 05:41,1034.1,334.1,64.1,35.1,ON,104.1,3841,NotRunning,134.1
29-09-2023 05:42,1034.2,334.2,64.2,35.2,ON,104.2,3842,NotRunning,134.2
29-09-2023 05:43,1034.3,334.3,64.3,35.3,ON,104.3,3843,NotRunning,134.3
29-09-2023 05:44,1034.4,334.4,64.4,35.4,ON,104.4,3844,NotRunning,134.4
29-09-2023 05:45,1034.5,334.5,64.5,35.5,ON,104.5,3845,NotRunning,134.5
29-09-2023 05:46,1034.6,334.6,64.6,35.6,ON,104.6,3846,NotRunning,134.6
29-09-2023 05:47,1034.7,334.7,64.7,35.7,ON,104.7,3847,NotRunning,134.7
29-09-2023 05:48,1034.8,334.8,64.8,35.8,ON,104.8,3848,NotRunning,134.8
29-09-2023 05:49,1034.9,334.9,64.9,35.9,ON,104.9,3849,NotRunning,134.9
29-09-2023 05:50,1035.0,335.0,65.0,36.0,ON,105.0,3850,NotRunning,135.0
29-09-2023 05:51,1035.1,335.1,65.1,36.1,ON,105.1,3851,NotRunning,135.1
29-09-2023 05:52,1035.2,335.2,65.2,36.2,ON,105.2,3852,NotRunning,135.2
29-09-2023 05:53,1035.3,335.3,65.3,36.3,ON,105.3,3853,NotRunning,135.3
29-09-2023 05:54,1035.4,335.4,65.4,36.4,ON,105.4,3854,NotRunning,135.4
29-09-2023 05:55,1035.5,335.5,65.5,36.5,ON,105.5,3855,NotRunning,135.5
29-09-2023 05:56,1035.6,335.6,65.6,36.6,ON,105.6,3856,NotRunning,135.6
29-09-2023 05:57,1035.7,335.7,65.7,36.7,ON,105.7,3857,NotRunning,135.7
29-09-2023 05:58,1035.8,335.8,65.8,36.8,ON,105.8,3858,NotRunning,135.8
29-09-2023 05:59,1035.9,335.9,65.9,36.9,ON,105.9,3859,NotRunning,135.9
29-09-2023 06:00,1036.0,336.0,66.0,37.0,ON,106.0,3860,NotRunning,136.0
29-09-2023 06:01,1036.1,336.1,66.1,37.1,ON,106.1,3861,NotRunning,136.1
29-09-2023 06:02,1036.2,336.2,66.2,37.2,ON,106.2,3862,NotRunning,136.2
29-09-2023 06:03,1036.3,336.3,66.3,37.3,ON,106.3,3863,NotRunning,136.3
29-09-2023 06:04,1036.4,336.4,66.4,37.4,ON,106.4,3864,NotRunning,136.4
29-09-2023 06:05,1036.5,336.5,66.5,37.5,ON,106.5,3865,NotRunning,136.5
29-09-2023 06:06,1036.6,336.6,66.6,37.6,ON,106.6,3866,NotRunning,136.6
29-09-2023 06:07,1036.7,336.7,66.7,37.7,ON,106.7,3867,NotRunning,136.7
29-09-2023 06:08,1036.8,336.8,66.8,37.8,ON,106.8,3868,NotRunning,136.8
29-09-2023 06:09,1036.9,336.9,66.9,37.9,ON,106.9,3869,NotRunning,136.9
29-09-2023 06:10,1037.0,337.0,67.0,38.0,ON,107.0,3870,NotRunning,137.0
29-09-2023 06:11,1037.1,337.1,67.1,38.1,ON,107.1,3871,NotRunning,137.1
29-09-2023 06:12,1037.2,337.2,67.2,38.2,ON,107.2,3872,NotRunning,137.2
29-09-2023 06:13,1037.3,337.3,67.3,38.3,ON,107.3,3873,NotRunning,137.3
29-09-2023 06:14,1037.4,337.4,67.4,38.4,ON,107.4,3874,NotRunning,137.4
29-09-2023 06:15,1037.5,337.5,67.5,38.5,ON,107.5,3875,NotRunning,137.5
29-09-2023 06:16,1037.6,337.6,67.6,38.6,ON,107.6,3876,NotRunning,137.6
29-09-2023 06:17,1037.7,337.7,67.7,38.7,ON,107.7,3877,NotRunning,137.7
29-09-2023 06:18,1037.8,337.8,67.8,38.8,ON,107.8,3878,NotRunning,137.8
29-09-2023 06:19,1037.9,337.9,67.9,38.9,ON,107.9,3879,NotRunning,137.9
29-09-2023 06:20,1038.0,338.0,68.0,39.0,ON,108.0,3880,NotRunning,138.0
29-09-2023 06:21,1038.1,338.1,68.1,39.1,ON,108.1,3881,NotRunning,138.1
29-09-2023 06:22,1038.2,338.2,68.2,39.2,ON,108.2,3882,NotRunning,138.2
29-09-2023 06:23,1038.3,338.3,68.3,39.3,ON,108.3,3883,NotRunning,138.3
29-09-2023 06:24,1038.4,338.4,68.4,39.4,ON,108.4,3884,NotRunning,138.4
29-09-2023 06:25,1038.5,338.5,68.5,39.5,ON,108.5,3885,NotRunning,138.5
29-09-2023 06:26,1038.6,338.6,68.6,39.6,ON,108.6,3886,NotRunning,138.6
29-09-2023 06:27,1038.7,338.7,68.7,39.7,ON,108.7,3887,NotRunning,138.7
